CompanyID,CompanyName,Industry,Region,Revenue,Calculated_Profit,ESG_Overall,Sustainability_Status,CarbonEmissions,Carbon_Intensity
913,Company_913,Transportation,Oceania,1189.3,21.407400000000003,61.2,Average_Performer,647685.9,544.5942150845035
913,Company_913,Transportation,Oceania,1246.4,-13.710400000000002,62.9,Average_Performer,668863,536.6359114249037
913,Company_913,Transportation,Oceania,1152.5,-9.22,64.4,Average_Performer,592030.5,513.6924078091106
913,Company_913,Transportation,Oceania,1184.3,-23.686,65.2,Average_Performer,609754.9,514.8652368487715
914,Company_914,Utilities,Oceania,1717.7,219.8656,42.3,Average_Performer,1438419.9,837.4104325551609
914,Company_914,Utilities,Oceania,1754.9,201.81350000000003,42.7,Average_Performer,1467003,835.9467775941648
914,Company_914,Utilities,Oceania,1797.9,233.72700000000003,45,Average_Performer,1469275.1,817.2173647032649
914,Company_914,Utilities,Oceania,1536,202.752,46.4,Average_Performer,1248785.8,813.0115885416667
914,Company_914,Utilities,Oceania,1588.9,187.49020000000002,47.3,Average_Performer,1305074.2,821.3696267858265
914,Company_914,Utilities,Oceania,1648.9,192.9213,48,Average_Performer,1357641,823.3616350294135
914,Company_914,Utilities,Oceania,1808.2,211.55939999999998,49.3,Average_Performer,1481489.9,819.3174980643734
914,Company_914,Utilities,Oceania,1741.9,196.83470000000003,49.2,Average_Performer,1411163.1,810.1286526207016
914,Company_914,Utilities,Oceania,1806.9,238.51080000000002,52,Average_Performer,1435943,794.6997620233549
914,Company_914,Utilities,Oceania,1969.1,265.8285,51,Average_Performer,1573935.1,799.3169976131228
914,Company_914,Utilities,Oceania,1812.5,251.93750000000003,51.5,Average_Performer,1431859.6,789.9915034482759
915,Company_915,Manufacturing,"Middle East",725.7,-20.319599999999998,29.8,"High Risk / Laggard",181095.6,249.54609342703597
915,Company_915,Manufacturing,"Middle East",823.6,-29.649600000000003,29,"High Risk / Laggard",204548.5,248.3590335114133
915,Company_915,Manufacturing,"Middle East",897.3,-1.7946,29.9,"High Risk / Laggard",220939.4,246.22690293101527
915,Company_915,Manufacturing,"Middle East",1012.8,-12.153599999999999,32,"High Risk / Laggard",244358.5,241.27024091627175
915,Company_915,Manufacturing,"Middle East",1094.9,8.759200000000002,33.5,"High Risk / Laggard",262812.6,240.03342771029313
915,Company_915,Manufacturing,"Middle East",1248.1,3.7443,32.8,"High Risk / Laggard",302476.5,242.34957134844967
915,Company_915,Manufacturing,"Middle East",1355.6,16.2672,34.9,"High Risk / Laggard",319722.4,235.8530539982296
915,Company_915,Manufacturing,"Middle East",1341.5,24.147000000000002,36,"High Risk / Laggard",300277.5,223.83712262392845
915,Company_915,Manufacturing,"Middle East",1429.7,44.3207,38.1,"High Risk / Laggard",310013.6,216.8382178079317
915,Company_915,Manufacturing,"Middle East",1263.9,46.76430000000001,38.6,"High Risk / Laggard",276295.7,218.6056650051428
915,Company_915,Manufacturing,"Middle East",1111.7,86.71260000000001,38.9,"High Risk / Laggard",236486.9,212.72546550328323
916,Company_916,Manufacturing,Oceania,1153.5,58.8285,67.5,Average_Performer,352466.4,305.5625487646294
916,Company_916,Manufacturing,Oceania,1173.8,118.55379999999998,69.1,"High Risk / Laggard",348856.3,297.20250468563637
916,Company_916,Manufacturing,Oceania,1104.6,165.68999999999997,69.2,"High Risk / Laggard",329904.8,298.66449393445595
916,Company_916,Manufacturing,Oceania,1047.4,117.3088,69.2,"High Risk / Laggard",317452.6,303.08630895550885
916,Company_916,Manufacturing,Oceania,1259.6,105.8064,70.4,ESG_Leader,371682.4,295.07970784376
916,Company_916,Manufacturing,Oceania,1430,171.6,71.2,ESG_Leader,421601.1,294.82594405594403
916,Company_916,Manufacturing,Oceania,1502.1,183.25619999999998,70.8,ESG_Leader,437686,291.38273084348583
916,Company_916,Manufacturing,Oceania,1447,206.92100000000002,72.2,ESG_Leader,413173.8,285.5382170006911
916,Company_916,Manufacturing,Oceania,1359.2,176.696,70.3,ESG_Leader,399544.1,293.9553413772807
916,Company_916,Manufacturing,Oceania,1365.4,142.00160000000002,71.9,ESG_Leader,398675.9,291.98469313021826
916,Company_916,Manufacturing,Oceania,1468.4,154.18200000000002,73.4,ESG_Leader,424506.8,289.0947970580223
917,Company_917,Energy,"Middle East",5942.4,475.392,27,"High Risk / Laggard",6420762.7,1080.4999158589123
917,Company_917,Energy,"Middle East",6103,518.755,26.4,"High Risk / Laggard",6623795.4,1085.3343273799771
917,Company_917,Energy,"Middle East",6418.3,378.6797,26,"High Risk / Laggard",6873202.1,1070.875792655376
917,Company_917,Energy,"Middle East",7547.2,-271.6992,26.5,"High Risk / Laggard",7913251.7,1048.501656243375
917,Company_917,Energy,"Middle East",8975.6,89.756,25.7,"High Risk / Laggard",9449776.1,1052.8294598689781
917,Company_917,Energy,"Middle East",9808,-451.168,26.7,"High Risk / Laggard",10169070.5,1036.8138764274063
917,Company_917,Energy,"Middle East",10815.1,-2098.1294,27.1,"High Risk / Laggard",11116790.3,1027.895285295559
917,Company_917,Energy,"Middle East",13136.2,-1747.1146,28.4,"High Risk / Laggard",13087464.9,996.2900153773542
917,Company_917,Energy,"Middle East",13214.8,-2418.3084,28.6,"High Risk / Laggard",12729680.3,963.2896676453674
917,Company_917,Energy,"Middle East",14453.7,-2572.7586000000006,29.5,"High Risk / Laggard",13645502.6,944.0837017511086
917,Company_917,Energy,"Middle East",15478,-2089.53,32,"High Risk / Laggard",14122928.5,912.4517702545548
918,Company_918,Utilities,Asia,1035.9,69.40530000000001,54.4,Average_Performer,683800.6,660.102905685877
918,Company_918,Utilities,Asia,924.9,60.1185,55.5,Average_Performer,588684.9,636.4849172883555
918,Company_918,Utilities,Asia,979,51.887,56.6,Average_Performer,603374.8,616.31746680286
918,Company_918,Utilities,Asia,1095.2,79.9496,56.5,Average_Performer,656452.7,599.3907048940832
918,Company_918,Utilities,Asia,1104.1,70.66239999999999,56.9,Average_Performer,639215.4,578.9470156688707
918,Company_918,Utilities,Asia,1208.8,89.45120000000001,57.7,Average_Performer,696717.6,576.3712772998015
918,Company_918,Utilities,Asia,1361.1,103.44359999999999,57.2,Average_Performer,781603.2,574.2437734185585
918,Company_918,Utilities,Asia,1514.8,109.0656,57.6,Average_Performer,853623.2,563.5220491153948
918,Company_918,Utilities,Asia,1616,124.432,59,Average_Performer,871970.7,539.5858292079207
918,Company_918,Utilities,Asia,1717.4,135.6746,59.7,Average_Performer,917087.2,533.9974379876558
918,Company_918,Utilities,Asia,1848.8,144.2064,61.4,Average_Performer,941356.1,509.17140848117697
919,Company_919,"Consumer Goods",Europe,2871.1,335.91869999999994,75.5,ESG_Leader,491304.8,171.1207551112814
919,Company_919,"Consumer Goods",Europe,3282.3,390.59370000000007,77.6,ESG_Leader,563723.2,171.7463973433263
919,Company_919,"Consumer Goods",Europe,3902.6,343.4288,77.5,ESG_Leader,652484,167.1921283247066
919,Company_919,"Consumer Goods",Europe,4499.2,247.456,76.7,ESG_Leader,761446.1,169.24033161450924
919,Company_919,"Consumer Goods",Europe,5271.5,316.28999999999996,79.1,ESG_Leader,886836.5,168.23228682538178
919,Company_919,"Consumer Goods",Europe,6140,128.94,79.7,ESG_Leader,1020455.4,166.19794788273617
919,Company_919,"Consumer Goods",Europe,6716.1,201.483,80,ESG_Leader,1109740.1,165.2357916052471
919,Company_919,"Consumer Goods",Europe,7829.2,70.4628,81.7,ESG_Leader,1273228.8,162.62565779389976
919,Company_919,"Consumer Goods",Europe,10213.6,-51.068000000000005,84.6,ESG_Leader,1563253.4,153.0560625048954
919,Company_919,"Consumer Goods",Europe,12045.9,-12.0459,85.9,ESG_Leader,1826182.3,151.60198075693805
919,Company_919,"Consumer Goods",Europe,13844,110.752,86.7,ESG_Leader,2103445.9,151.93917220456515
920,Company_920,Finance,Africa,1386.5,329.987,66.2,Average_Performer,14033.1,10.121240533717994
920,Company_920,Finance,Africa,1508.9,339.50250000000005,66,Average_Performer,15088.9,9.999933726555769
920,Company_920,Finance,Africa,1488.6,330.4692,65.5,Average_Performer,15255.5,10.248219803842538
920,Company_920,Finance,Africa,1433.2,331.0692,65.4,Average_Performer,14676.6,10.24044097125314
920,Company_920,Finance,Africa,1418,319.05,64.6,Average_Performer,14603.5,10.298660084626235
920,Company_920,Finance,Africa,1520.9,305.70090000000005,66.3,Average_Performer,15209.4,10.000263002169767
920,Company_920,Finance,Africa,1495.5,314.055,66.3,Average_Performer,14954.9,9.999933132731528
920,Company_920,Finance,Africa,1303.5,294.591,68.3,Average_Performer,13034.6,9.99969313387035
920,Company_920,Finance,Africa,1180.9,247.989,68.7,Average_Performer,11808.5,9.999576594123125
920,Company_920,Finance,Africa,1198.7,263.714,67.9,Average_Performer,11986.9,9.999916576290982
920,Company_920,Finance,Africa,1191.7,301.50010000000003,68.4,Average_Performer,11917.3,10.000251741210034
921,Company_921,Healthcare,Oceania,2132.2,456.29079999999993,81.9,ESG_Leader,136752.4,64.13676015383173
921,Company_921,Healthcare,Oceania,2430,503.01,83.3,ESG_Leader,149454.3,61.50382716049382
921,Company_921,Healthcare,Oceania,2837.5,496.56249999999994,81.6,ESG_Leader,175392,61.81215859030837
921,Company_921,Healthcare,Oceania,2995.2,611.0207999999999,82.5,ESG_Leader,185711.3,62.00297142094017
921,Company_921,Healthcare,Oceania,3279.4,659.1594,82.4,ESG_Leader,206830.8,63.06970787339147
921,Company_921,Healthcare,Oceania,3614.8,751.8784,82.5,ESG_Leader,230502.9,63.76643244439526
921,Company_921,Healthcare,Oceania,4093.2,843.1992,82.3,ESG_Leader,254763.3,62.240618586924654
921,Company_921,Healthcare,Oceania,4545.1,972.6514000000001,82.1,ESG_Leader,285868.7,62.89601988955138
921,Company_921,Healthcare,Oceania,5151.7,1184.891,82.6,ESG_Leader,318480.8,61.82052526350525
921,Company_921,Healthcare,Oceania,6226.3,1730.9114000000002,80.7,ESG_Leader,392733.4,63.07653020252799
921,Company_921,Healthcare,Oceania,6613.5,1759.191,82.1,ESG_Leader,402692.5,60.88946851137824
922,Company_922,Healthcare,Oceania,1240.2,255.48120000000003,65.2,Average_Performer,100464.4,81.0066118368005
922,Company_922,Healthcare,Oceania,1143.6,224.1456,65.5,Average_Performer,93648.1,81.88885974116825
922,Company_922,Healthcare,Oceania,1136.7,261.44100000000003,67.9,Average_Performer,93875.5,82.5859945456145
922,Company_922,Healthcare,Oceania,1078.9,239.5158,67.2,Average_Performer,90222.3,83.6243396051534
922,Company_922,Healthcare,Oceania,1156.2,233.5524,69.3,"High Risk / Laggard",96169.5,83.1772184743124
922,Company_922,Healthcare,Oceania,984.1,199.77230000000003,71.7,ESG_Leader,78245.5,79.50970429834366
922,Company_922,Healthcare,Oceania,976.7,189.47979999999998,70.3,ESG_Leader,77087.4,78.92638476502508
922,Company_922,Healthcare,Oceania,906.6,150.49560000000002,72.4,ESG_Leader,70296.2,77.53827487315243
922,Company_922,Healthcare,Oceania,957.1,118.6804,72.5,ESG_Leader,71283.7,74.478842336224
922,Company_922,Healthcare,Oceania,981.9,129.6108,73.1,ESG_Leader,73366.9,74.71931968632244
922,Company_922,Healthcare,Oceania,991.3,127.8777,73.7,ESG_Leader,71580.5,72.208715827701
923,Company_923,Transportation,"Middle East",411.1,4.111000000000001,50.3,Average_Performer,201095.9,489.16540987594254
923,Company_923,Transportation,"Middle East",492,6.887999999999999,53.7,Average_Performer,230890.2,469.2890243902439
923,Company_923,Transportation,"Middle East",541.9,10.838,51.9,Average_Performer,256219.3,472.81657132312233
923,Company_923,Transportation,"Middle East",608.9,-2.4356,52.8,Average_Performer,286387.5,470.33585153555595
923,Company_923,Transportation,"Middle East",673.4,-6.060600000000001,51.9,Average_Performer,315544.6,468.58419958419955
923,Company_923,Transportation,"Middle East",717.9,0.7179,51.4,Average_Performer,332670.2,463.3935088452431
923,Company_923,Transportation,"Middle East",804.7,-13.679900000000002,51.7,Average_Performer,369254.2,458.87187771840433
923,Company_923,Transportation,"Middle East",892.6,27.6706,50.5,Average_Performer,412740.7,462.4027559937262
923,Company_923,Transportation,"Middle East",1062.3,16.9968,51.8,Average_Performer,483941.4,455.56001129624406
923,Company_923,Transportation,"Middle East",1088.4,28.298400000000004,52.7,Average_Performer,499861.1,459.2623116501286
923,Company_923,Transportation,"Middle East",1212.3,9.6984,53.7,Average_Performer,539504.4,445.0254887404108
924,Company_924,Retail,Africa,886.7,-10.640400000000001,37.4,"High Risk / Laggard",64081.1,72.26920040599977
924,Company_924,Retail,Africa,866.7,10.400400000000001,38.3,"High Risk / Laggard",61444.7,70.89500403830621
924,Company_924,Retail,Africa,942.9,18.858,40.5,Average_Performer,66555.9,70.58638243716194
924,Company_924,Retail,Africa,863.8,19.003600000000002,43.1,Average_Performer,60187.2,69.67724010187544
924,Company_924,Retail,Africa,850.9,13.6144,44.8,Average_Performer,56790.6,66.74180279703843
924,Company_924,Retail,Africa,897.1,5.3826,46.3,Average_Performer,59817.2,66.67840820421357
924,Company_924,Retail,Africa,931.9,-17.7061,47,Average_Performer,62165.6,66.7084451121365
924,Company_924,Retail,Africa,967.5,4.8375,48.4,Average_Performer,63170.7,65.29271317829458
924,Company_924,Retail,Africa,917.9,20.193800000000003,49.5,Average_Performer,59357.6,64.66673929621963
924,Company_924,Retail,Africa,868.1,7.812900000000001,50.4,Average_Performer,55545.8,63.98548554314019
924,Company_924,Retail,Africa,916.3,18.326,51.1,Average_Performer,55657.2,60.74124195132598
925,Company_925,Utilities,Africa,697.3,79.4922,35.1,"High Risk / Laggard",473891.2,679.6087767101678
925,Company_925,Utilities,Africa,687.5,82.5,36.7,"High Risk / Laggard",463281.4,673.8638545454546
925,Company_925,Utilities,Africa,816.5,103.6955,37.2,"High Risk / Laggard",547800,670.9124311083895
925,Company_925,Utilities,Africa,783.7,111.2854,37.2,"High Risk / Laggard",533675.2,680.9687380375143
925,Company_925,Utilities,Africa,741.9,100.89840000000001,37,"High Risk / Laggard",503566.9,678.7530664510042
925,Company_925,Utilities,Africa,806.5,105.6515,38.1,"High Risk / Laggard",538282,667.4296342219467
925,Company_925,Utilities,Africa,875.9,138.3922,38.3,"High Risk / Laggard",582109.5,664.5844274460555
925,Company_925,Utilities,Africa,941.4,140.2686,37.9,"High Risk / Laggard",634219.9,673.6986403229233
925,Company_925,Utilities,Africa,972.9,149.82659999999998,39.5,"High Risk / Laggard",644689.4,662.6471374241958
925,Company_925,Utilities,Africa,1027.5,158.23499999999999,40.7,Average_Performer,678358.7,660.2031143552312
925,Company_925,Utilities,Africa,950.9,146.4386,41.2,Average_Performer,624248.3,656.48154380061
926,Company_926,Retail,Asia,255.1,14.0305,25.6,"High Risk / Laggard",23169.7,90.82595060760487
926,Company_926,Retail,Asia,260.1,13.785300000000001,25.3,"High Risk / Laggard",24072.4,92.55055747789312
926,Company_926,Retail,Asia,305.9,15.9068,26.6,"High Risk / Laggard",28051.2,91.70055573716901
926,Company_926,Retail,Asia,311.9,22.4568,27.2,"High Risk / Laggard",27668.9,88.71080474511062
926,Company_926,Retail,Asia,292.8,22.5456,27.9,"High Risk / Laggard",25471.9,86.99419398907104
926,Company_926,Retail,Asia,275.3,25.0523,27.6,"High Risk / Laggard",24095.1,87.5230657464584
926,Company_926,Retail,Asia,277.3,29.948400000000003,30.6,"High Risk / Laggard",23710.3,85.50414713306887
926,Company_926,Retail,Asia,293,24.612000000000002,29.9,"High Risk / Laggard",25417.6,86.7494880546075
926,Company_926,Retail,Asia,336.6,33.32340000000001,31.1,"High Risk / Laggard",29447.5,87.48514557338086
926,Company_926,Retail,Asia,339.5,38.023999999999994,31.5,"High Risk / Laggard",29107,85.73490427098675
926,Company_926,Retail,Asia,361.5,35.06549999999999,30.5,"High Risk / Laggard",31252.7,86.45283540802214
927,Company_927,Manufacturing,Asia,884.4,91.97760000000001,56.5,Average_Performer,235055.3,265.77939846223427
927,Company_927,Manufacturing,Asia,960.3,108.51389999999999,58,Average_Performer,250556.4,260.9147141518276
927,Company_927,Manufacturing,Asia,867.1,104.05199999999999,59.4,Average_Performer,226650.4,261.3889978087879
927,Company_927,Manufacturing,Asia,910.9,123.8824,60,Average_Performer,234685.2,257.64101438138107
927,Company_927,Manufacturing,Asia,931.3,115.48119999999999,59.7,Average_Performer,241470,259.2827230752711
927,Company_927,Manufacturing,Asia,990,102.96000000000001,60.3,Average_Performer,250949.4,253.4842424242424
927,Company_927,Manufacturing,Asia,919.3,76.3019,60.4,Average_Performer,233006.9,253.46122049385403
927,Company_927,Manufacturing,Asia,801.6,88.97760000000001,60.4,Average_Performer,204690.2,255.35204590818364
927,Company_927,Manufacturing,Asia,730.9,111.09679999999999,61.6,Average_Performer,183607.4,251.20727869749624
927,Company_927,Manufacturing,Asia,718.8,82.66199999999999,63.7,Average_Performer,179932.6,250.32359488035618
927,Company_927,Manufacturing,Asia,784.8,81.6192,65.4,Average_Performer,193781.4,246.91819571865443
928,Company_928,Healthcare,Oceania,3007,499.16200000000003,68.6,Average_Performer,262918.5,87.43548387096774
928,Company_928,Healthcare,Oceania,3662,655.4979999999999,67.5,Average_Performer,321167.2,87.70267613326051
928,Company_928,Healthcare,Oceania,4034.2,1020.6526,70.3,ESG_Leader,342052.4,84.78816122155571
928,Company_928,Healthcare,Oceania,4457.8,1150.1124,70.6,ESG_Leader,371193,83.26820404683924
928,Company_928,Healthcare,Oceania,4665.1,1282.9025000000001,69.3,"High Risk / Laggard",394069.5,84.47182268332939
928,Company_928,Healthcare,Oceania,5216.2,1559.6437999999998,69.3,"High Risk / Laggard",439402,84.2379509988114
928,Company_928,Healthcare,Oceania,5430,1569.27,70.3,ESG_Leader,457032.4,84.16802946593002
928,Company_928,Healthcare,Oceania,5767.6,1724.5124,69.1,"High Risk / Laggard",483080.5,83.75762882308065
928,Company_928,Healthcare,Oceania,6344.9,1878.0904,69.5,"High Risk / Laggard",525480.7,82.81938249617804
928,Company_928,Healthcare,Oceania,7268.9,1860.8383999999999,69.1,"High Risk / Laggard",594742.1,81.82009657582303
928,Company_928,Healthcare,Oceania,7429.9,1879.7647,71.7,ESG_Leader,589162.7,79.29618164443667
929,Company_929,Manufacturing,"North America",785,64.36999999999999,63.9,Average_Performer,215155.9,274.083949044586
929,Company_929,Manufacturing,"North America",807.5,53.295,64.1,Average_Performer,218174.7,270.185386996904
929,Company_929,Manufacturing,"North America",846.5,32.167,64,Average_Performer,227874.2,269.1957471943296
929,Company_929,Manufacturing,"North America",818.3,47.4614,65.3,Average_Performer,220482.1,269.4392032262007
929,Company_929,Manufacturing,"North America",848,50.032000000000004,63.3,Average_Performer,231182.2,272.62051886792455
929,Company_929,Manufacturing,"North America",967.5,92.88,64.5,Average_Performer,260777.3,269.53726098191214
929,Company_929,Manufacturing,"North America",1054.2,109.63680000000001,66.8,Average_Performer,280077.7,265.67795484727753
929,Company_929,Manufacturing,"North America",1190.7,70.2513,64.5,Average_Performer,326520.8,274.2259175275048
929,Company_929,Manufacturing,"North America",1044,91.87200000000001,65.2,Average_Performer,278638,266.89463601532566
929,Company_929,Manufacturing,"North America",1169.5,80.69550000000001,67.7,Average_Performer,307267.7,262.7342454040188
929,Company_929,Manufacturing,"North America",1210.3,102.8755,68.2,Average_Performer,311104.1,257.04709576138146
930,Company_930,Transportation,Africa,326.9,19.613999999999997,36.5,"High Risk / Laggard",194199.1,594.062710308963
930,Company_930,Transportation,Africa,364.4,18.5844,39.2,"High Risk / Laggard",210449.1,577.5222283205269
930,Company_930,Transportation,Africa,364.2,21.851999999999997,38.8,"High Risk / Laggard",209651,575.6479956068094
930,Company_930,Transportation,Africa,394.2,12.2202,38.7,"High Risk / Laggard",224062.7,568.398528665652
930,Company_930,Transportation,Africa,452.3,7.689100000000001,38.2,"High Risk / Laggard",258397.3,571.2962635418969
930,Company_930,Transportation,Africa,441,14.553,39.5,"High Risk / Laggard",250242.1,567.442403628118
930,Company_930,Transportation,Africa,408.7,15.9393,39.8,"High Risk / Laggard",228539.7,559.1869341815514
930,Company_930,Transportation,Africa,410.7,-11.9103,41.7,Average_Performer,228797.1,557.0905770635501
930,Company_930,Transportation,Africa,455.1,-14.1081,42.8,Average_Performer,254673,559.5978905735003
930,Company_930,Transportation,Africa,465.8,-36.3324,43.8,Average_Performer,260142.4,558.4851867754401
930,Company_930,Transportation,Africa,495.2,-11.3896,45.1,Average_Performer,273730.3,552.7671647819063
931,Company_931,Energy,"Middle East",9799.7,2361.7277000000004,40.7,Average_Performer,9809222.2,1000.9716828066164
931,Company_931,Energy,"Middle East",8441.2,1131.1208000000001,39.9,"High Risk / Laggard",8663658.1,1026.3538477941524
931,Company_931,Energy,"Middle East",7174.3,1463.5572,39.3,"High Risk / Laggard",7304795.2,1018.1892588823997
931,Company_931,Energy,"Middle East",6372,1083.24,40.9,Average_Performer,6404218.5,1005.0562617702449
931,Company_931,Energy,"Middle East",5697.6,1088.2416,41.5,Average_Performer,5574619,978.4152976691939
931,Company_931,Energy,"Middle East",4899.6,1146.5064,42.4,Average_Performer,4695550.2,958.3537839823658
931,Company_931,Energy,"Middle East",5056.3,1223.6246,42.3,Average_Performer,4854923.3,960.1731107726994
931,Company_931,Energy,"Middle East",4576.1,736.7521,43.8,Average_Performer,4346554.9,949.8382683944844
931,Company_931,Energy,"Middle East",3887.5,715.3,43.7,Average_Performer,3708907.4,954.0597813504822
931,Company_931,Energy,"Middle East",3307.4,879.7684,43.6,Average_Performer,3150507,952.5630404547378
931,Company_931,Energy,"Middle East",2663.5,572.6525,44.5,Average_Performer,2571711.8,965.5385019710906
932,Company_932,Manufacturing,"Latin America",410,25.830000000000002,48.6,Average_Performer,131815.2,321.5004878048781
932,Company_932,Manufacturing,"Latin America",422.9,13.1099,48.8,Average_Performer,135275.1,319.87491132655475
932,Company_932,Manufacturing,"Latin America",388.3,24.0746,51,Average_Performer,121858,313.8243626062323
932,Company_932,Manufacturing,"Latin America",355.6,20.6248,50.4,Average_Performer,112388.8,316.05399325084363
932,Company_932,Manufacturing,"Latin America",370.5,14.4495,51,Average_Performer,114804.8,309.86450742240214
932,Company_932,Manufacturing,"Latin America",376.7,24.8622,50.8,Average_Performer,115244.7,305.9323068754978
932,Company_932,Manufacturing,"Latin America",332,18.924,51.1,Average_Performer,102110.7,307.56234939759037
932,Company_932,Manufacturing,"Latin America",357.5,30.744999999999997,51.1,Average_Performer,108255.9,302.8137062937063
932,Company_932,Manufacturing,"Latin America",340.9,22.499399999999998,52.8,Average_Performer,102958.3,302.0190671751247
932,Company_932,Manufacturing,"Latin America",300,18.6,50.1,Average_Performer,90754.5,302.515
932,Company_932,Manufacturing,"Latin America",324.8,18.8384,51,Average_Performer,98675.1,303.80264778325125
933,Company_933,"Consumer Goods","Latin America",2020.4,234.3664,47.5,Average_Performer,260471.4,128.92070877054047
933,Company_933,"Consumer Goods","Latin America",2097.2,234.88639999999995,48.8,Average_Performer,269258.8,128.38966240701888
933,Company_933,"Consumer Goods","Latin America",2186.5,343.2805,50.3,Average_Performer,276811.5,126.60027441115939
933,Company_933,"Consumer Goods","Latin America",2338,425.51599999999996,51.3,Average_Performer,286154.7,122.39294268605646
933,Company_933,"Consumer Goods","Latin America",2393.5,447.5845,52.6,Average_Performer,291910.9,121.95984959264676
933,Company_933,"Consumer Goods","Latin America",2657.3,512.8589000000001,53.1,Average_Performer,326729,122.95525533436194
933,Company_933,"Consumer Goods","Latin America",2997.8,500.63259999999997,55.2,Average_Performer,349442.4,116.5662819400894
933,Company_933,"Consumer Goods","Latin America",3520.5,605.526,55.1,Average_Performer,397926,113.03110353642948
933,Company_933,"Consumer Goods","Latin America",3627,598.455,56.4,Average_Performer,404842.2,111.61902398676592
933,Company_933,"Consumer Goods","Latin America",3731.5,574.651,56.4,Average_Performer,418756,112.22189468042342
933,Company_933,"Consumer Goods","Latin America",3858.1,594.1474,59.6,Average_Performer,411764.5,106.72727508359037
934,Company_934,"Consumer Goods","Middle East",2063.2,154.73999999999998,34.6,"High Risk / Laggard",394907.5,191.4053412175262
934,Company_934,"Consumer Goods","Middle East",2176.8,208.97280000000003,35.6,"High Risk / Laggard",416980.7,191.55673465637634
934,Company_934,"Consumer Goods","Middle East",2022.6,206.30519999999999,35.6,"High Risk / Laggard",388849.6,192.25234846237515
934,Company_934,"Consumer Goods","Middle East",1940.5,166.88299999999998,37.2,"High Risk / Laggard",365079.4,188.13676887400155
934,Company_934,"Consumer Goods","Middle East",1727.2,179.6288,39,"High Risk / Laggard",319557.7,185.01487957387678
934,Company_934,"Consumer Goods","Middle East",1670.9,173.77360000000002,40.5,Average_Performer,304026.8,181.95391705069122
934,Company_934,"Consumer Goods","Middle East",1745,226.85,41.6,Average_Performer,315250.2,180.65914040114615
934,Company_934,"Consumer Goods","Middle East",1765.8,268.4016,43.5,Average_Performer,307272.9,174.0134216785593
934,Company_934,"Consumer Goods","Middle East",1842.2,350.01800000000003,42.8,Average_Performer,317472,172.3330800130279
934,Company_934,"Consumer Goods","Middle East",1962.1,339.4433,43.8,Average_Performer,342747.6,174.6840629937312
934,Company_934,"Consumer Goods","Middle East",2156.1,370.84919999999994,44.6,Average_Performer,384898.7,178.51616344325404
935,Company_935,"Consumer Goods",Oceania,804.5,131.1335,63.1,Average_Performer,102407.1,127.29285270354258
935,Company_935,"Consumer Goods",Oceania,892.6,124.07140000000001,63.8,Average_Performer,112696.9,126.25688998431548
935,Company_935,"Consumer Goods",Oceania,964.2,125.346,65.3,Average_Performer,119465.1,123.90074673304294
935,Company_935,"Consumer Goods",Oceania,1006.9,140.966,63.8,Average_Performer,128071.3,127.19366372032972
935,Company_935,"Consumer Goods",Oceania,1247.7,131.0085,65.5,Average_Performer,155122.1,124.32644065079747
935,Company_935,"Consumer Goods",Oceania,1249.4,146.1798,64.6,Average_Performer,156734.6,125.447894989595
935,Company_935,"Consumer Goods",Oceania,1261.5,143.811,65.6,Average_Performer,157975.2,125.2280618311534
935,Company_935,"Consumer Goods",Oceania,1379.4,158.63100000000003,67.6,Average_Performer,170439.3,123.56046107003043
935,Company_935,"Consumer Goods",Oceania,1616.3,163.2463,67.2,Average_Performer,191619.9,118.55466188207635
935,Company_935,"Consumer Goods",Oceania,1662.4,177.8768,67.6,Average_Performer,195995,117.89882098171319
935,Company_935,"Consumer Goods",Oceania,1832.8,212.60479999999998,69.4,"High Risk / Laggard",205127.4,111.92023134002619
936,Company_936,Energy,"Middle East",3609,469.17,32.8,"High Risk / Laggard",3970442.9,1100.150429481851
936,Company_936,Energy,"Middle East",3263.8,427.55780000000004,31.3,"High Risk / Laggard",3624264.3,1110.4431337704516
936,Company_936,Energy,"Middle East",3269.9,291.02110000000005,32.5,"High Risk / Laggard",3573868.9,1092.9596929569711
936,Company_936,Energy,"Middle East",3650.6,310.301,35,"High Risk / Laggard",3897996.4,1067.7686955568947
936,Company_936,Energy,"Middle East",3143.7,282.933,38.8,"High Risk / Laggard",3320170.3,1056.1345866335846
936,Company_936,Energy,"Middle East",2964.1,-17.7846,39.2,"High Risk / Laggard",3124435.6,1054.0925070004387
936,Company_936,Energy,"Middle East",3079.1,107.7685,39.8,"High Risk / Laggard",3192834.8,1036.9376765938098
936,Company_936,Energy,"Middle East",3251,-74.773,41,Average_Performer,3328438,1023.819747769917
936,Company_936,Energy,"Middle East",3456,-248.83200000000002,40.5,Average_Performer,3564986.2,1031.5353587962964
936,Company_936,Energy,"Middle East",3001.1,-90.03299999999999,42.7,Average_Performer,3097193.8,1032.0195261737363
936,Company_936,Energy,"Middle East",3197.2,-9.5916,44.2,Average_Performer,3245266.8,1015.034029776054
937,Company_937,Technology,Europe,2758.1,554.3781,86.7,ESG_Leader,87658.1,31.78206011384649
937,Company_937,Technology,Europe,3184.8,716.58,86.5,ESG_Leader,102947.2,32.32454157246923
